timestamp,action,value,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32
339,10,0.0,0.5080000162124634,0.4925000071525574,0.5337473154067993,0.5170696377754211,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,6,0.0,0.5080000162124634,0.4925000071525574,0.5337473154067993,0.5180696249008179,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,3,0.0,0.5080000162124634,0.4925000071525574,0.5327473282814026,0.5180696249008179,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.8500000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,6,0.0,0.5074999928474426,0.4925000071525574,0.5327473282814026,0.5190696120262146,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,8,0.0,0.5074999928474426,0.4925000071525574,0.5327473282814026,0.5200695991516113,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,4,0.0,0.5074999928474426,0.4925000071525574,0.5327473282814026,0.5210696458816528,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,7,0.0,0.5080000162124634,0.4925000071525574,0.5327473282814026,0.5210696458816528,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,7,0.0,0.5080000162124634,0.4925000071525574,0.5327473282814026,0.5210696458816528,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,10,0.0,0.5080000162124634,0.4925000071525574,0.5317473411560059,0.5210696458816528,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,5,0.0,0.5080000162124634,0.4925000071525574,0.5307472944259644,0.5210696458816528,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0,0.0,0.5080000162124634,0.4925000071525574,0.5307472944259644,0.5210696458816528,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,4,0.0,0.5080000162124634,0.4925000071525574,0.5307472944259644,0.5210696458816528,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.800000011920929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,7,0.0,0.5084999799728394,0.4925000071525574,0.5307472944259644,0.5220696330070496,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,5,0.0,0.5084999799728394,0.4925000071525574,0.5307472944259644,0.5220696330070496,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0,0.0,0.5084999799728394,0.4925000071525574,0.5307472944259644,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,5,0.0,0.5084999799728394,0.4925000071525574,0.5307472944259644,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,10,0.0,0.5084999799728394,0.4925000071525574,0.5307472944259644,0.524069607257843,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,6,0.0,0.5084999799728394,0.4925000071525574,0.5307472944259644,0.524069607257843,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,5,0.0,0.5084999799728394,0.4925000071525574,0.5307472944259644,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,4,0.0,0.5084999799728394,0.4925000071525574,0.5317473411560059,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,4,0.0,0.5090000033378601,0.4925000071525574,0.5317473411560059,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,5,0.0,0.5095000267028809,0.4925000071525574,0.5317473411560059,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0,0.0,0.5095000267028809,0.4925000071525574,0.5317473411560059,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,4,0.0,0.5095000267028809,0.4925000071525574,0.5327473282814026,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,4,0.0,0.5099999904632568,0.4925000071525574,0.5327473282814026,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,9,0.0,0.5105000138282776,0.4925000071525574,0.5327473282814026,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,5,0.0,0.5105000138282776,0.4925000071525574,0.5317473411560059,0.5230696201324463,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,9,0.0,0.5105000138282776,0.4925000071525574,0.5317473411560059,0.524069607257843,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,1,0.0,0.5105000138282776,0.4925000071525574,0.5317473411560059,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,9,0.0,0.5105000138282776,0.492000013589859,0.5317473411560059,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,7,0.0,0.5105000138282776,0.492000013589859,0.5317473411560059,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,10,0.0,0.5105000138282776,0.492000013589859,0.5317473411560059,0.524069607257843,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,5,0.0,0.5105000138282776,0.492000013589859,0.5317473411560059,0.524069607257843,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,5,0.0,0.5105000138282776,0.492000013589859,0.5317473411560059,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0,0.0,0.5105000138282776,0.492000013589859,0.5317473411560059,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0,0.0,0.5105000138282776,0.492000013589859,0.5307472944259644,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,3,0.0,0.5105000138282776,0.492000013589859,0.5307472944259644,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,4,0.0,0.5099999904632568,0.492000013589859,0.5317473411560059,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,5,0.0,0.5105000138282776,0.492000013589859,0.5317473411560059,0.5250695943832397,1.0,0.7799999713897705,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.699999988079071,0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
