timestamp,action,value,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32
565,1,0.0,0.5115000009536743,0.4805000126361847,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,10,0.0,0.5115000009536743,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,9,0.0,0.5115000009536743,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,1,0.0,0.5115000009536743,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,5,0.0,0.5115000009536743,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,4,0.0,0.5115000009536743,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,1,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,7,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,5,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,8,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.44855356216430664,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,1,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.44855356216430664,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,6,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.44855356216430664,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,9,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.4475535452365875,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,10,0.0,0.5120000243186951,0.47999998927116394,0.47042521834373474,0.44855356216430664,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,1,0.0,0.5120000243186951,0.47999998927116394,0.47142523527145386,0.44855356216430664,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,6,0.0,0.5120000243186951,0.47999998927116394,0.47142523527145386,0.44855356216430664,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,10,0.0,0.5120000243186951,0.47999998927116394,0.47142523527145386,0.44955354928970337,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,5,0.0,0.5120000243186951,0.47999998927116394,0.47142523527145386,0.44955354928970337,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,3,0.0,0.5120000243186951,0.47999998927116394,0.47142523527145386,0.4505535662174225,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,3,0.0,0.5115000009536743,0.47999998927116394,0.47142523527145386,0.4505535662174225,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2,0.0,0.5109999775886536,0.47999998927116394,0.47142523527145386,0.4505535662174225,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2,0.0,0.5109999775886536,0.4805000126361847,0.47142523527145386,0.4505535662174225,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,8,0.0,0.5109999775886536,0.48100000619888306,0.47142523527145386,0.44955354928970337,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,4,0.0,0.5109999775886536,0.48100000619888306,0.47142523527145386,0.4505535662174225,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,8,0.0,0.5115000009536743,0.48100000619888306,0.47142523527145386,0.4515535533428192,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,9,0.0,0.5115000009536743,0.48100000619888306,0.47142523527145386,0.4515535533428192,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,10,0.0,0.5115000009536743,0.48100000619888306,0.47142523527145386,0.4515535533428192,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,6,0.0,0.5115000009536743,0.48100000619888306,0.47042521834373474,0.4515535533428192,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,8,0.0,0.5115000009536743,0.48100000619888306,0.47042521834373474,0.4515535533428192,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,5,0.0,0.5115000009536743,0.48100000619888306,0.47042521834373474,0.45255354046821594,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,1,0.0,0.5115000009536743,0.48100000619888306,0.47042521834373474,0.45355355739593506,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,9,0.0,0.5115000009536743,0.4805000126361847,0.47042521834373474,0.45355355739593506,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,5,0.0,0.5115000009536743,0.4805000126361847,0.47042521834373474,0.45355355739593506,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,3,0.0,0.5115000009536743,0.4805000126361847,0.47042521834373474,0.4545535445213318,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,10,0.0,0.5109999775886536,0.4805000126361847,0.47042521834373474,0.4545535445213318,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,9,0.0,0.5109999775886536,0.4805000126361847,0.47042521834373474,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,8,0.0,0.5109999775886536,0.4805000126361847,0.469425231218338,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2,0.0,0.5109999775886536,0.4805000126361847,0.4684252142906189,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0,0.0,0.5109999775886536,0.48100000619888306,0.46742522716522217,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,10,0.0,0.5109999775886536,0.48100000619888306,0.46742522716522217,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,1,0.0,0.5109999775886536,0.48100000619888306,0.46742522716522217,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,6,0.0,0.5109999775886536,0.4805000126361847,0.46742522716522217,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,6,0.0,0.5109999775886536,0.4805000126361847,0.4684252142906189,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,1,0.0,0.5109999775886536,0.4805000126361847,0.46742522716522217,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,8,0.0,0.5109999775886536,0.47999998927116394,0.46642524003982544,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,6,0.0,0.5109999775886536,0.47999998927116394,0.46642524003982544,0.4555535614490509,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,6,0.0,0.5109999775886536,0.47999998927116394,0.46642524003982544,0.45655354857444763,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,5,0.0,0.5109999775886536,0.47999998927116394,0.46642524003982544,0.45755356550216675,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,9,0.0,0.5109999775886536,0.47999998927116394,0.46642524003982544,0.45755356550216675,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,8,0.0,0.5109999775886536,0.47999998927116394,0.4654252231121063,0.45755356550216675,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,5,0.0,0.5109999775886536,0.47999998927116394,0.4654252231121063,0.4585535526275635,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,2,0.0,0.5109999775886536,0.47999998927116394,0.4654252231121063,0.4595535397529602,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,9,0.0,0.5109999775886536,0.4805000126361847,0.4644252359867096,0.4595535397529602,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,5,0.0,0.5109999775886536,0.4805000126361847,0.4644252359867096,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,6,0.0,0.5109999775886536,0.4805000126361847,0.4644252359867096,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,5,0.0,0.5109999775886536,0.4805000126361847,0.4644252359867096,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,8,0.0,0.5109999775886536,0.4805000126361847,0.4644252359867096,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,3,0.0,0.5109999775886536,0.4805000126361847,0.4644252359867096,0.46155354380607605,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,9,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.46155354380607605,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,9,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.46155354380607605,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,10,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,9,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,5,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,10,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,9,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,7,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,5,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,7,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.4605535566806793,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,9,0.0,0.5105000138282776,0.4805000126361847,0.4634252190589905,0.46155354380607605,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,6,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.46155354380607605,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,9,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.46155354380607605,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,9,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.46155354380607605,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,10,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.46255356073379517,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,4,0.0,0.5105000138282776,0.4805000126361847,0.4644252359867096,0.46255356073379517,0.9750000238418579,0.5600000023841858,0.3333333432674408,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.800000011920929,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
